,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
RET,RET,RET,RET,0.0324,0.9162273034453392,0.11794575166432128,0.0361858845049365,0.1261295021381039,19.9788214473126,2.3923386096954347,1.0182498693466187,0.19153326749801636,0.4288008279757946,0.0,0.0,0.42404316353491733,2.671857072180525,0.4280974939224663,0.261214698529408,5.198172312667591,True,0.5942245620631964,55
CDHR1,CDHR1,CDHR1,CDHR1,-0.0661,0.2520599961280823,0.03854857652767032,0.1198605431185046,0.09495839132561186,20.245682077350583,1.8066488961378733,0.1011480912566185,0.06695061922073364,0.10374210797730966,0.0,0.0,0.3983425109595049,0.36618341047086117,0.2753711944718942,1.4133159495068615,5.568327598682581,True,0.6151815620156439,50
NFKB2,NFKB2,NFKB2,NFKB2,-0.0185,-0.08239960670471191,,,,,,,,,,,,,,,,False,0.17412638588297896,0
ZCCHC24,ZCCHC24,ZCCHC24,ZCCHC24,0.0268,-0.46677565574645996,,,,,,,,,,,,,,,,False,0.3258852011151974,0
ENSGALG00000025996.4,ENSGALG00000025996.4,ENSGALG00000025996.4,ENSGALG00000025996.4,0.3636,0.8979777842760086,12.216541613755554,14.579165178723219,1.0527404613977582,5.353404922746513,0.0373349297605455,0.28730690479278564,3.6360726356506348,0.44241140875545787,0.0,0.0,0.49775568725307096,0.8037813952749261,7.18765727832817,0.24864588607800103,0.8463664381170121,True,0.737165633599186,15
PDZD8,PDZD8,PDZD8,PDZD8,-0.0397,-0.8741657733917236,,,,,,,,,,,,,,,,False,0.19361844016077737,0
PLPP4,PLPP4,PLPP4,PLPP4,0.0043,-0.6242552995681763,,,,,,,,,,,,,,,,False,0.23854471347282255,0
SHLD2,SHLD2,SHLD2,SHLD2,-0.0092,-0.5686581134796143,,,,,,,,,,,,,,,,False,0.09947022395552485,0
CHCHD1,CHCHD1,CHCHD1,CHCHD1,0.0737,-0.05418825149536133,,,,,,,,,,,,,,,,False,0.05303290443422498,0
CUTC,CUTC,CUTC,CUTC,-0.0192,0.0065007805824279785,,,,,,,,,,,,,,,,False,0.08934318358044417,0
RNLS,RNLS,RNLS,RNLS,0.004,-0.36121857166290283,,,,,,,,,,,,,,,,False,0.16456637177835318,0
ENSGALG00000039727.2,ENSGALG00000039727.2,ENSGALG00000039727.2,ENSGALG00000039727.2,-0.0772,0.5875325798988342,0.15012396088836008,0.5791256319011693,0.3232701153512411,10.526689932434397,0.9739576011896134,0.09837478399276733,0.1361045092344284,0.2735741949309124,0.0,0.0,0.24718490120195896,0.2591222340591662,0.35268794507559004,0.7205241901945684,2.2695488798993195,True,0.8140926806930876,0
TBC1D12,TBC1D12,TBC1D12,TBC1D12,0.0006,0.06573545932769775,0.10198522923704736,0.4320681843452707,0.22331444488381166,13.486038610707396,1.0366363868117332,0.08503486961126328,0.11053489148616791,0.20594429467586065,0.0,0.0,0.2750198023499463,0.2771026422925225,0.36403057284267815,1.255274006848457,3.008500147264669,True,0.3184477988903434,0
CCDC6,CCDC6,CCDC6,CCDC6,0.0228,-0.5241216421127319,,,,,,,,,,,,,,,,False,0.1852142784024621,0
ASCC1,ASCC1,ASCC1,ASCC1,0.0367,0.204287588596344,0.2701227749947355,1.7586361806825808,0.28570112149312393,12.367700270288875,0.2508926965668798,0.04409704729914665,0.22248360514640808,0.1666371972721187,0.0,0.0,0.4637530821160225,0.15833657927294617,0.7917291437885885,1.659257892006238,2.5956540621067243,True,0.244467756296739,0
ADAM12,ADAM12,ADAM12,ADAM12,-0.0394,0.34179461002349854,0.09644180278667298,0.12370419745231317,0.19896289456088917,11.497933463304332,2.1044732332229614,0.19290320575237274,0.08020549267530441,0.14438842780277078,0.0,0.0,0.4494967835342202,0.7754771711534519,0.27577737584742235,2.0859413010231878,3.2010386028302156,True,0.4837363231984763,15
ENSGALG00000042551.3,ENSGALG00000042551.3,ENSGALG00000042551.3,ENSGALG00000042551.3,-0.0756,0.12853074073791504,0.07265242682529327,0.212609490716141,0.26656289799919836,11.050616807052505,2.6325883099436758,0.12491657584905624,0.07224277406930923,0.28217347758780814,0.0,0.0,0.06590036442229028,0.3252443936641602,0.19491259660571814,0.6850272539707034,2.590612200983595,True,0.6961602276378489,16
ZRANB1,ZRANB1,ZRANB1,ZRANB1,-0.0515,-0.3632667064666748,,,,,,,,,,,,,,,,False,0.20638405299885482,0
DLG5,DLG5,DLG5,DLG5,0.001,-0.7517956495285034,,,,,,,,,,,,,,,,False,0.20683721358211823,0
USMG5,USMG5,USMG5,USMG5,0.0987,-0.013753533363342285,,,,,,,,,,,,,,,,False,0.09123946354032059,0
BICC1,BICC1,BICC1,BICC1,-0.0286,-0.826896071434021,,,,,,,,,,,,,,,,False,0.30561783899515055,0
VTI1A,VTI1A,VTI1A,VTI1A,-0.0433,-1.6867671012878418,,,,,,,,,,,,,,,,False,0.37424959653651885,0
ARID5B,ARID5B,ARID5B,ARID5B,0.1104,0.7799655497074127,0.4937636080746411,0.274518906102275,0.4090019053827431,5.908326138026036,0.9856185722351073,0.36244767904281616,0.17099735140800476,0.21939794901931178,0.0,0.0,0.4865124816090012,1.3859947407918771,0.6062493979256471,1.0230130382394753,1.658991955310018,True,0.4859685601035303,0
ENSGALG00000031866.2,ENSGALG00000031866.2,ENSGALG00000031866.2,ENSGALG00000031866.2,-0.1331,0.5779450833797455,0.3425099792369214,1.2279050972937,0.44659393595873303,7.632561820334225,0.5403947367022435,0.09880435466766357,0.2314416468143463,0.23596308299609972,0.0,0.0,0.3989873630762104,0.2674667157309804,0.6556836688361163,0.8611298236073892,1.676014188565186,True,0.8380868568461897,0
MARCH5,MARCH5,MARCH5,MARCH5,0.0029,-0.12827789783477783,,,,,,,,,,,,,,,,False,0.23049459573577336,0
ALDH18A1,ALDH18A1,ALDH18A1,ALDH18A1,0.0277,0.7527304440736771,0.40952371657889436,0.42165009074031695,0.46587717039215837,8.593066101376508,0.5829979473352433,0.1733790636062622,0.13828739523887634,0.12741503754346803,0.0,0.0,0.4820990209967815,0.7570469892351854,0.6631919447942798,2.230529797743846,1.8260227934676323,True,0.45491487702863953,0
NOLC1,NOLC1,NOLC1,NOLC1,0.0668,-0.07074177265167236,,,,,,,,,,,,,,,,False,0.13794663367871005,0
NOC3L,NOC3L,NOC3L,NOC3L,-0.0137,-0.19334447383880615,,,,,,,,,,,,,,,,False,0.02921033667832013,0
IDE,IDE,IDE,IDE,-0.0316,-1.1730313301086426,,,,,,,,,,,,,,,,False,0.15833749122727878,0
PDCD11,PDCD11,PDCD11,PDCD11,0.0154,-0.14011144638061523,,,,,,,,,,,,,,,,False,0.19154496605996055,0
ENSGALG00000034232.2,ENSGALG00000034232.2,ENSGALG00000034232.2,ENSGALG00000034232.2,0.1929,0.5646243989467621,0.4546331831887987,2.5673490158124634,0.38709448028787574,4.627671209270428,0.21928533799946304,0.04997725412249565,0.2791893780231476,0.2485472835431926,0.0,0.0,0.4547731986017861,0.13838084941908466,0.6223806029924288,0.6625034987279779,1.9583219471887292,True,0.5348933734132985,0
BTAF1,BTAF1,BTAF1,BTAF1,-0.0373,-1.652104377746582,,,,,,,,,,,,,,,,False,0.06710400783888218,0
ENSGALG00000034013.2,ENSGALG00000034013.2,ENSGALG00000034013.2,ENSGALG00000034013.2,0.0578,-0.18689358234405518,,,,,,,,,,,,,,,,False,0.11405709591020607,0
TYSND1,TYSND1,TYSND1,TYSND1,-0.004,0.0519484281539917,,,,,,,,,,,,,,,,False,0.13632099114965096,0
DNAJB12,DNAJB12,DNAJB12,DNAJB12,-0.0756,-0.008799076080322266,,,,,,,,,,,,,,,,False,0.2245893125008906,0
EBF3,EBF3,EBF3,EBF3,0.1405,0.9780885018408298,0.6570420335712576,0.08506799078257749,0.12840424927854951,20.54566460351481,2.3305010408163067,1.48017156124115,0.7224605679512024,6.796507614233824e-06,0.0,0.0,0.496942594395191,7.566143060375218,4.270790646988738,0.27072201161511866,6.031914520830985,False,0.24952044116834515,0
ENSGALG00000038416.2,ENSGALG00000038416.2,ENSGALG00000038416.2,ENSGALG00000038416.2,0.2508,0.5762110948562622,0.8947538833268303,3.9794952556950376,0.39366614600611344,4.837637158625524,0.11589845859756072,0.04990452900528908,0.5098884105682373,0.24318880271164695,0.0,0.0,0.4853635790953997,0.1893855875673335,1.1929515534851314,0.5712495817830604,2.4452196742664976,True,0.5014417709757812,0
ENSGALG00000031604.2,ENSGALG00000031604.2,ENSGALG00000031604.2,ENSGALG00000031604.2,-0.0371,-0.02322852611541748,,,,,,,,,,,,,,,,False,0.33575488172271933,0
MGMT,MGMT,MGMT,MGMT,-0.0066,-0.4443398714065552,,,,,,,,,,,,,,,,False,0.26051823016422354,0
CXCL12,CXCL12,CXCL12,CXCL12,-0.0664,0.5022419393062592,0.09813362636526607,0.4233607253209335,0.3232264457161536,8.45869912532654,1.3657428678870205,0.08232063055038452,0.0762985497713089,0.23982491060866398,0.0,0.0,0.1970910931269747,0.25225747685690775,0.21025522806328434,0.901926975647127,2.0797954573856146,True,0.8066275075296427,0
MRPL43,MRPL43,MRPL43,MRPL43,0.0198,0.01748877763748169,0.470516776984534,8.577648119417056,0.17212926901824574,10.564747463544997,0.023705633338540796,0.01446785219013691,0.28837281465530396,0.17594967405734238,0.0,0.0,0.4480132758160841,0.0561325480523845,1.496595397077758,1.677147818344439,2.2130576366125796,False,0.11203007254281282,0
FAM175B,FAM175B,FAM175B,FAM175B,-0.0218,-0.19839608669281006,,,,,,,,,,,,,,,,False,0.008931025086833322,0
SORBS1,SORBS1,SORBS1,SORBS1,-0.0189,-0.348006010055542,,,,,,,,,,,,,,,,False,0.521622757464593,0
GRID1,GRID1,GRID1,GRID1,0.0496,-0.3249664306640625,,,,,,,,,,,,,,,,False,0.4993510425022006,0
FHIP2A,FHIP2A,FHIP2A,FHIP2A,-0.0307,-0.3583793640136719,,,,,,,,,,,,,,,,False,0.42545625222806754,0
LHPP,LHPP,LHPP,LHPP,-0.0196,-0.9581484794616699,,,,,,,,,,,,,,,,False,0.4117619730123642,0
GHITM,GHITM,GHITM,GHITM,-0.0511,-0.07795143127441406,,,,,,,,,,,,,,,,False,0.18512237729610456,0
PLEKHA1,PLEKHA1,PLEKHA1,PLEKHA1,-0.0294,0.05485492944717407,0.08352029003952446,0.9719883624639317,0.22247200776886833,11.415624640692434,0.4361493808031083,0.03148530796170235,0.09137959033250809,0.1970523403676872,0.0,0.0,0.21162270285441775,0.09903210040954863,0.3030148917359525,1.2963842351216628,2.9859339888145113,True,0.24497152379103915,0
FAM13C,FAM13C,FAM13C,FAM13C,-0.0187,-1.0144965648651123,,,,,,,,,,,,,,,,False,0.31673556646492773,0
KIF11,KIF11,KIF11,KIF11,0.3256,0.6627275943756104,1.884737657124751,3.7915567661156016,0.43091983925446553,6.445711497625143,0.21395771428942678,0.16774243116378784,1.2347968816757202,0.2711052246377501,0.0,0.0,0.4887117401729915,0.42920696745288933,2.6882663082475933,0.5096659070251973,1.6641338564231902,True,0.5518587860711461,0
ENSGALG00000042254.2,ENSGALG00000042254.2,ENSGALG00000042254.2,ENSGALG00000042254.2,0.0851,0.04450589418411255,0.18500292000724705,3.064301668790529,0.2265614593898612,7.1700571458105875,0.15098617025961475,0.020098622888326645,0.15763112902641296,0.18027038740433787,0.0,0.0,0.34707547072165157,0.0702922439941583,0.4634926674309475,1.3599685653469469,2.4314634748030888,True,0.24956596921107882,0
SLIT1,SLIT1,SLIT1,SLIT1,0.0701,0.7611841112375259,11.414468579598266,33.31383847100507,1.3475472031376248,11.502115529692208,0.016975107090547684,0.08891675621271133,2.841651678085327,0.5367302471129043,0.0,0.0,0.4955936203259387,0.2268641335548741,7.735186888764067,0.17544945638493106,0.9136360868329265,False,0.5351098370908198,0
FAM213A,FAM213A,FAM213A,FAM213A,-0.0197,-0.07466614246368408,,,,,,,,,,,,,,,,False,0.17400267816770745,0
ENSGALG00000041512.2,ENSGALG00000041512.2,ENSGALG00000041512.2,ENSGALG00000041512.2,-0.0233,-0.16259193420410156,,,,,,,,,,,,,,,,False,0.03897862389509393,0
SHTN1,SHTN1,SHTN1,SHTN1,0.0002,-0.29305529594421387,,,,,,,,,,,,,,,,False,0.2824144561269752,0
CCSER2,CCSER2,CCSER2,CCSER2,0.0014,0.48348748683929443,0.3062648720792742,0.18849020456144644,0.4012489095639834,9.573697609335074,1.2181807672977445,0.3842114210128784,0.1466599404811859,0.2238391218805741,0.0,0.0,0.40165815700276397,1.39897345963044,0.538752499710897,1.0125235376058095,1.861811012277784,True,0.6117734849377128,11
ENSGALG00000002395.6,ENSGALG00000002395.6,ENSGALG00000002395.6,ENSGALG00000002395.6,-0.0839,-0.1120610237121582,,,,,,,,,,,,,,,,False,0.5553941736319096,0
ENSGALG00000034735.2,ENSGALG00000034735.2,ENSGALG00000034735.2,ENSGALG00000034735.2,-0.0154,-0.22631919384002686,,,,,,,,,,,,,,,,False,0.2114416207385798,0
DOCK1,DOCK1,DOCK1,DOCK1,0.1878,0.7041357159614563,0.22720212367801138,0.1989089647040398,0.49558591831113585,5.351804741388252,1.7106164467334748,0.33089834451675415,0.09139949083328247,0.2854640666209339,0.0,0.0,0.42213735721020595,1.1271415312046467,0.2509318756276806,0.6416753284898294,1.3886564402690666,True,0.7185659198405661,0
HTRA1,HTRA1,HTRA1,HTRA1,-0.1731,0.5429802536964417,2.1237092908958877,2.200793442282113,0.5026720353033127,5.288444559084608,0.14674724064767364,0.27260154485702515,0.8777284622192383,0.32527499366081764,0.0,0.0,0.44244822883584434,0.7598624622343704,2.35519513002083,0.5383340215175418,1.4194853295870604,True,0.7632512500436501,17
ENSGALG00000043130.3,ENSGALG00000043130.3,ENSGALG00000043130.3,ENSGALG00000043130.3,-0.0227,-3.2670226097106934,,,,,,,,,,,,,,,,False,0.07106159165516314,0
WDR11,WDR11,WDR11,WDR11,-0.0108,-1.2527155876159668,,,,,,,,,,,,,,,,False,0.055187558887574185,0
PHYHIPL,PHYHIPL,PHYHIPL,PHYHIPL,0.0193,-0.013741016387939453,,,,,,,,,,,,,,,,False,0.5429873661906822,0
PAX2,PAX2,PAX2,PAX2,0.0115,0.36410391330718994,0.16338877875960048,0.2528443398390331,0.40235211061633197,4.202143018104745,1.3099888569116591,0.1121964305639267,0.049461059272289276,7.44113889957923e-08,0.0,0.0,0.42570734411051026,0.41654606375548536,0.23060088157493236,1.9829977881507261,1.5691832387685218,False,0.44798574585824347,0
WBP1L,WBP1L,WBP1L,WBP1L,-0.0111,-0.09521424770355225,,,,,,,,,,,,,,,,False,0.04497706251968443,0
NDUFB8,NDUFB8,NDUFB8,NDUFB8,0.1397,-0.09656596183776855,,,,,,,,,,,,,,,,False,0.07105529339842137,0
PRDX3,PRDX3,PRDX3,PRDX3,0.1946,0.014891743659973145,0.5912932855327019,7.945348136279301,0.24472145900019107,5.440415990211317,0.05642671091482043,0.02215556427836418,0.37791907787323,0.10602264456411448,0.0,0.0,0.49219320419659984,0.11344435532817483,1.1890583418566605,2.2127345164509222,2.039513930877037,True,0.21661797222485793,0
IKZF5,IKZF5,IKZF5,IKZF5,-0.026,0.03796035051345825,0.20873461401439847,0.17343295207612489,0.1746741968748185,2.667899077174449,13.603494579792024,0.4914209544658661,0.06258589029312134,0.0018694740700168034,0.0,0.0,0.48046258102839506,3.1296062603175803,0.18875817586828408,3.9387675439254455,0.761867143180853,False,0.15626012898467323,0
ENSGALG00000039161.2,ENSGALG00000039161.2,ENSGALG00000039161.2,ENSGALG00000039161.2,-0.0056,-0.3281062841415405,,,,,,,,,,,,,,,,False,0.09512079113018118,0
EXOSC1,EXOSC1,EXOSC1,EXOSC1,0.0058,0.01239711046218872,0.2572652468896662,3.769501741327505,0.24438066498060337,4.865657760402964,0.06717556301504374,0.017454583197832108,0.12277218699455261,0.13776292725985506,0.0,0.0,0.45016288950009076,0.06890647248933614,0.46484748030017164,1.8567700646283687,1.7771220293332115,True,0.1254050880650677,0
TRIM8,TRIM8,TRIM8,TRIM8,0.0824,0.3066715598106384,0.714718823012791,2.6327462410998006,0.33213256657341267,9.95496310295718,0.07462862893939019,0.06701581180095673,0.4175656735897064,0.2516578974539612,0.0,0.0,0.4515719617595462,0.2126864486361663,1.0845175879397269,0.553885706053003,2.230208774411928,True,0.590911522643626,0
OAT,OAT,OAT,OAT,-0.0907,0.0505141019821167,1.017230778947451,11.169837619798995,0.301650963841809,3.633713837467215,0.023771179653704167,0.020720969885587692,0.41187095642089844,0.19665233480555108,0.0,0.0,0.45791995953961434,0.07066944864739705,1.103789110186285,1.2991621859407079,1.6947862030474201,False,0.29519419786506557,0
SCD,SCD,SCD,SCD,0.0338,0.12190401554107666,0.3477648162861293,2.1498608025604677,0.19751862773604204,7.944673605605629,0.13487485349178313,0.05285462737083435,0.30860474705696106,0.15407048939952842,0.0,0.0,0.4769559820907946,0.21466409932937605,0.8470533717873281,1.9505525059277364,2.5865443891038025,True,0.3438941741717871,0
HECTD2,HECTD2,HECTD2,HECTD2,0.0047,-1.3222734928131104,,,,,,,,,,,,,,,,False,0.15114418882286465,0
PLCE1,PLCE1,PLCE1,PLCE1,0.085,0.6398168504238129,0.0880765569193671,0.1297118586615353,0.46636935323350953,8.429501408563207,2.5942161762714386,0.22463515400886536,0.040914133191108704,0.21692325723489192,0.0,0.0,0.3041578815309396,0.640135177052193,0.10820001596584916,0.5075997883390708,1.263742167116824,True,0.4584225429587592,9
EIF3F,EIF3F,EIF3F,EIF3F,-0.0655,-0.026593804359436035,,,,,,,,,,,,,,,,False,0.019060380014859945,0
DDIT4,DDIT4,DDIT4,DDIT4,0.0072,-0.35654163360595703,,,,,,,,,,,,,,,,False,0.08679817763513042,0
PPP2R2D,PPP2R2D,PPP2R2D,PPP2R2D,0.0119,-0.2813061475753784,,,,,,,,,,,,,,,,False,0.13887539853991848,0
ENSGALG00000036896.3,ENSGALG00000036896.3,ENSGALG00000036896.3,ENSGALG00000036896.3,-0.0443,-0.1692657470703125,,,,,,,,,,,,,,,,False,0.36979633832429804,0
ENSGALG00000032373.2,ENSGALG00000032373.2,ENSGALG00000032373.2,ENSGALG00000032373.2,-0.0527,0.6684123277664185,0.24497608126546255,0.16243167078487672,0.2575719256288773,9.888515601702386,2.8801165616512296,0.6236520409584045,0.256415992975235,0.3070482027486891,0.0,0.0,0.3067306470702546,1.5537639508829584,0.6348562831428415,0.596124338174258,2.531232603901275,True,0.8470017435273499,12
BLOC1S2,BLOC1S2,BLOC1S2,BLOC1S2,0.0122,-0.08787977695465088,,,,,,,,,,,,,,,,False,0.18986663934050488,0
VPS26A,VPS26A,VPS26A,VPS26A,0.0451,-0.10272729396820068,,,,,,,,,,,,,,,,False,0.22177405660193206,0
ENSGALG00000045754.2,ENSGALG00000045754.2,ENSGALG00000045754.2,ENSGALG00000045754.2,0.0067,-1.054255485534668,,,,,,,,,,,,,,,,False,0.37854146312910214,0
TIAL1,TIAL1,TIAL1,TIAL1,0.0233,-0.16746342182159424,,,,,,,,,,,,,,,,False,0.19970526709191552,0
RGS10,RGS10,RGS10,RGS10,0.0655,-0.2669626474380493,,,,,,,,,,,,,,,,False,0.24531619174058036,0
ENSGALG00000054100.1,ENSGALG00000054100.1,ENSGALG00000054100.1,ENSGALG00000054100.1,0.0251,0.7300902009010315,0.02122931018354296,0.021708778818219324,0.08858331010213312,21.774792288041716,8.118888759613037,0.32972562313079834,0.04264276847243309,0.21802497124662398,0.0,0.0,0.22193536104877687,0.7189781599022282,0.12207827094043125,0.6728986436509643,6.255277967658236,False,0.5783590406872463,0
ATOH7,ATOH7,ATOH7,ATOH7,0.0303,0.3126373887062073,4.539179022655555,48.861693376782355,0.4543589153115665,4.95753729114414,0.01850963425822556,0.02513289265334606,2.240415573120117,0.15292639432734545,0.0,0.0,0.49520551013796993,0.07670792732656095,5.727499093322468,0.5733933352829903,1.6419506586420696,False,0.5279770283828058,0
ENSGALG00000051966.1,ENSGALG00000051966.1,ENSGALG00000051966.1,ENSGALG00000051966.1,0.0838,0.4808019995689392,0.1511879814135648,1.3097565023073272,0.595706369436676,4.265943469378661,0.254774566590786,0.027198100462555885,0.05044107139110565,0.16104476593474762,0.0,0.0,0.18662813380603727,0.08379335205192089,0.12700532354286004,0.7634106127188014,1.348546353817042,True,0.6244101694362164,0
ZNF503,ZNF503,ZNF503,ZNF503,-0.0162,0.0993117094039917,0.16755492661284319,2.5860258198687234,0.3889012675299764,5.476548594740616,0.1706080233305693,0.016308363527059555,0.09702350944280624,0.1413702957437012,0.0,0.0,0.33856145262039034,0.054772277156484334,0.2938723145534509,1.270243989892618,1.9719093426607122,True,0.20990507674894116,0
ENSGALG00000050495.1,ENSGALG00000050495.1,ENSGALG00000050495.1,ENSGALG00000050495.1,0.0029,-0.4229898452758789,,,,,,,,,,,,,,,,False,0.15697088359588393,0
ENSGALG00000047626.1,ENSGALG00000047626.1,ENSGALG00000047626.1,ENSGALG00000047626.1,-0.0015,0.14201408624649048,0.03910261959807736,0.2364792317968751,0.22615518769001838,7.4041872488632805,2.7337239503860467,0.06636125594377518,0.03695874661207199,0.17996712666791145,0.0,0.0,0.11537518166049832,0.20375341723102908,0.11851470352246843,1.472964962385792,2.355101546922178,True,0.5628845007051669,0
ENSGALG00000050680.1,ENSGALG00000050680.1,ENSGALG00000050680.1,ENSGALG00000050680.1,-0.0004,-1.044626235961914,,,,,,,,,,,,,,,,False,0.03485927337087465,0
ENSGALG00000049431.1,ENSGALG00000049431.1,ENSGALG00000049431.1,ENSGALG00000049431.1,0.0384,0.06617528200149536,0.3612841054690815,3.386058953149181,0.28055106329290275,6.771757264639719,0.08832726985216141,0.03457406535744667,0.18495133519172668,0.18766432723634874,0.0,0.0,0.3607279858823643,0.10849334309186173,0.8257749627890258,1.5854421393255222,1.5403418198815224,True,0.1733916600037672,0
ENSGALG00000051696.1,ENSGALG00000051696.1,ENSGALG00000051696.1,ENSGALG00000051696.1,0.0006,-4.599982261657715,,,,,,,,,,,,,,,,False,0.10249451867826126,0
ENSGALG00000051365.1,ENSGALG00000051365.1,ENSGALG00000051365.1,ENSGALG00000051365.1,0.0146,0.02114623785018921,0.016521092240396135,0.18364422615088555,0.170139089983357,6.682228074715755,3.921696279644966,0.0352630689740181,0.015578276477754116,0.05418362832586906,0.0,0.0,0.10252015232623496,0.10463903188380003,0.05151889589615166,1.4044355363171448,2.291040199307242,True,0.362238291885281,0
ENSGALG00000047881.1,ENSGALG00000047881.1,ENSGALG00000047881.1,ENSGALG00000047881.1,0.0213,0.5301245152950287,0.02783267007505591,0.011000978301128499,0.19703432390272035,8.478730917731667,47.66045831680299,0.8838407397270203,0.025869617238640785,0.16814833042001445,0.0,0.0,0.1915294093217066,2.067362533879746,0.08744342768853852,0.5786694186987524,2.568367409675108,False,0.5013873426365498,0
SPOCK2,SPOCK2,SPOCK2,SPOCK2,0.0046,0.19396579265594482,0.3195004289290272,3.3352421639271146,0.3406430467171261,4.018611999138304,0.14749246928840876,0.01705947145819664,0.18216976523399353,0.2213764300535122,0.0,0.0,0.4086684237547808,0.052581165538935576,0.4432717952315278,0.5163422051678623,2.607114798346298,True,0.3454615978926856,0
ENSGALG00000049569.1,ENSGALG00000049569.1,ENSGALG00000049569.1,ENSGALG00000049569.1,0.0474,-0.01021277904510498,,,,,,,,,,,,,,,,False,0.2758415820123746,0
ENSGALG00000048462.1,ENSGALG00000048462.1,ENSGALG00000048462.1,ENSGALG00000048462.1,-0.027,-0.5972144603729248,,,,,,,,,,,,,,,,False,0.03472168307767123,0
ENSGALG00000048690.1,ENSGALG00000048690.1,ENSGALG00000048690.1,ENSGALG00000048690.1,0.0364,0.444172203540802,0.050766187309381844,0.02341388360765843,0.3746741240048863,5.400435779323957,13.09770688533783,0.5040825009346008,0.018184784799814224,0.005558764897267366,0.0,0.0,0.37395690360618583,2.0257723791262827,0.07027027073541078,1.181109556992284,1.394014839330376,False,0.28255792424465703,0
ENSGALG00000050290.1,ENSGALG00000050290.1,ENSGALG00000050290.1,ENSGALG00000050290.1,0.0595,0.46796858310699463,0.2225807384532801,4.5020684408996035,0.35762631391186595,4.826773720915913,0.18100501399487257,0.015515117906033993,0.12150314450263977,0.039038050356282904,0.0,0.0,0.3101066930045463,0.048704208510354556,0.3494424330199073,1.0197990105656123,1.6566511649440303,True,0.5455980824016716,0
INA,INA,INA,INA,0.0054,0.5250167846679688,0.035433473984576754,0.17662182501664175,0.22956116584591574,10.295738438340631,2.468035956025123,0.07290085405111313,0.03980245813727379,0.1962388371290979,0.0,0.0,0.040663457285566855,0.19320809327054933,0.11579452524090121,0.8730551186952819,2.9440394437365462,True,0.5871226156577231,26
ENSGALG00000050084.1,ENSGALG00000050084.1,ENSGALG00000050084.1,ENSGALG00000050084.1,0.1044,-0.6713962554931641,,,,,,,,,,,,,,,,False,0.19083389683435914,0
SFR1,SFR1,SFR1,SFR1,0.1149,0.16495013236999512,0.18080190167933338,4.210794350405517,0.26207097151689684,3.5457738648536763,0.18267345428466797,0.01218745019286871,0.10007570683956146,0.15641068859241522,0.0,0.0,0.24507025015514605,0.03903023558552831,0.28244442114574386,1.1884920442137303,1.9500771176478569,True,0.40050691082543893,0
ENSGALG00000047891.1,ENSGALG00000047891.1,ENSGALG00000047891.1,ENSGALG00000047891.1,0.0123,0.31568223237991333,0.00679218302153919,0.009024062702568444,0.0888726736444555,20.804525873028666,15.968031088511148,0.30843421816825867,0.016632992774248123,0.12680423571582924,0.0,0.0,0.010628002466866467,0.6791967556311406,0.051533234755283805,0.6044392024392806,6.274729644407512,False,0.2653064453369258,0
SLC29A3,SLC29A3,SLC29A3,SLC29A3,0.0378,-0.06471335887908936,,,,,,,,,,,,,,,,False,0.21880033496580784,0
ENSGALG00000053844.1,ENSGALG00000053844.1,ENSGALG00000053844.1,ENSGALG00000053844.1,-0.0232,-0.35272157192230225,,,,,,,,,,,,,,,,False,0.09685000214107377,0
CALCRL,CALCRL,CALCRL,CALCRL,0.0394,-0.027010202407836914,,,,,,,,,,,,,,,,False,0.5549627778944947,0
FAM171B,FAM171B,FAM171B,FAM171B,0.0385,0.5002926886081696,0.9118779035870341,3.3802714440685095,0.426358137952146,7.160204542986112,0.07464639499783515,0.058298930525779724,0.36316558718681335,0.2070761064919867,0.0,0.0,0.4776855094717733,0.207023993556703,1.1012492662231468,1.1698695998983113,1.7789551660923348,True,0.4528998362811282,0
ITGAV,ITGAV,ITGAV,ITGAV,0.0709,0.059323012828826904,0.061415944030764044,0.03358268375575104,0.1738710327284144,11.046849967813934,9.520015048980714,0.49064770340919495,0.056692395359277725,0.22438745806249347,0.0,0.0,0.26700677174955223,1.2418063860287798,0.18968072630754063,0.7086175403673522,3.096578969325551,False,0.5125901392649994,0
NUP35,NUP35,NUP35,NUP35,0.1242,0.025354981422424316,0.13362618046042185,2.5216774000186053,0.23968312863699,5.622607102723926,0.21059460353106257,0.015013161115348339,0.09606245160102844,0.18820263145088387,0.0,0.0,0.1993164628028164,0.04763001127182263,0.23309294145618534,0.8344618765124681,2.1749296796631077,True,0.2606967471464933,0
NCKAP1,NCKAP1,NCKAP1,NCKAP1,-0.0157,-0.2569175958633423,,,,,,,,,,,,,,,,False,0.4416122398059951,0
FRZB,FRZB,FRZB,FRZB,0.0097,-0.45957648754119873,,,,,,,,,,,,,,,,False,0.133799224000587,0
