,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
ENSGALG00000055015.1,ENSGALG00000055015.1,ENSGALG00000055015.1,ENSGALG00000055015.1,-0.0365,-0.15304243564605713,,,,,,,,,,,,,,,,False,0.27678095289038196,0
ENSGALG00000054524.1,ENSGALG00000054524.1,ENSGALG00000054524.1,ENSGALG00000054524.1,-0.0082,-0.4415297508239746,,,,,,,,,,,,,,,,False,0.26440587516721553,0
ENSGALG00000051044.1,ENSGALG00000051044.1,ENSGALG00000051044.1,ENSGALG00000051044.1,0.0069,-0.5533841848373413,,,,,,,,,,,,,,,,False,0.09479371475552398,0
ENSGALG00000051266.1,ENSGALG00000051266.1,ENSGALG00000051266.1,ENSGALG00000051266.1,0.1931,-0.003687143325805664,,,,,,,,,,,,,,,,False,0.0,0
ENSGALG00000052659.1,ENSGALG00000052659.1,ENSGALG00000052659.1,ENSGALG00000052659.1,0.0292,0.0732048749923706,0.2031805342596543,0.4395140236733347,0.4776113750238411,9.689870719782501,0.5454734820127486,0.08709622174501419,0.07424695044755936,0.14609994147924824,0.0,0.0,0.4330434670337473,0.386873934840099,0.3003540729365215,1.3786036211520147,1.8723155274404346,True,0.21556116485662355,0
ENSGALG00000048410.1,ENSGALG00000048410.1,ENSGALG00000048410.1,ENSGALG00000048410.1,0.0399,0.6511994302272797,0.05414550092990432,0.09256102789053512,0.32611918370300985,5.210994715945389,3.850657775402069,0.19888558983802795,0.029827741906046867,0.1797063956081937,0.0,0.0,0.049564006274916264,0.5290772462403883,0.07610329635569761,0.8458433008385204,1.5431196371847178,True,0.44323584759571727,0
PER3,PER3,PER3,PER3,0.0377,-0.10654747486114502,,,,,,,,,,,,,,,,False,0.40975083335085943,0
DNAJC11,DNAJC11,DNAJC11,DNAJC11,0.0296,-0.28879475593566895,,,,,,,,,,,,,,,,False,0.030203515011725992,0
ZBTB48,ZBTB48,ZBTB48,ZBTB48,-0.0041,-5.67985200881958,,,,,,,,,,,,,,,,False,0.0,0
ACOT7,ACOT7,ACOT7,ACOT7,-0.0058,0.01434791088104248,1.104495375832352,17.63662748673946,0.5769597217410399,2.2955419538471467,0.03250169202685356,0.013821895234286785,0.2307073175907135,0.21530060062251605,0.0,0.0,0.39185752111368294,0.05184338092306841,0.7604729564025485,1.0283517809909524,0.9013405932834875,True,0.2539489735973556,0
RPL22,RPL22,RPL22,RPL22,0.0924,0.11024940013885498,,,,,,,,,,,,,,,,False,0.32151279663251164,0
NPHP4,NPHP4,NPHP4,NPHP4,-0.0425,-0.04367625713348389,,,,,,,,,,,,,,,,False,0.5583366330269666,0
C1orf174,C1orf174,C1orf174,C1orf174,-0.0131,-0.018358707427978516,,,,,,,,,,,,,,,,False,0.006653580095591451,0
CEP104,CEP104,CEP104,CEP104,-0.0044,0.009785354137420654,,,,,,,,,,,,,,,,False,0.2919978599291597,0
TPRG1L,TPRG1L,TPRG1L,TPRG1L,-0.0602,0.016949474811553955,0.6912184497760627,8.587715804533246,0.3869264062055664,5.838096078626693,0.03279333194717765,0.021639475598931313,0.33488619327545166,0.1246013762770857,0.0,0.0,0.47148932578507846,0.08758103406601303,1.0446830483089231,2.095733920642392,1.7162618093980482,True,0.1033011121324363,0
MMEL1,MMEL1,MMEL1,MMEL1,-0.0324,0.07420510053634644,0.035603529063603485,0.04324026912141927,0.10084292321545645,11.020365458067412,12.00187315940857,0.29071393609046936,0.031085388734936714,0.08799796793177773,0.0,0.0,0.3523388722644465,0.9862357000949902,0.1233427966704014,0.9826489285355762,2.596518091452244,False,0.6184279633503441,0
HES5,HES5,HES5,HES5,0.1818,0.5944142043590546,,,,,,,,,,,,,,,,False,0.772470370897611,0
PANK4,PANK4,PANK4,PANK4,-0.0752,0.009946644306182861,,,,,,,,,,,,,,,,False,0.36909946397955207,0
KBP,KBP,KBP,KBP,-0.0291,0.06644833087921143,0.024073938157693067,0.036269042823293025,0.10623399484512416,20.36766913489589,6.600016921758652,0.21835407614707947,0.03956279158592224,0.24272495651102646,0.0,0.0,0.13040039108181134,0.5926257866017209,0.12121345659974833,0.926074577047759,5.160111306198508,True,0.6353700957566397,28
PLCH2,PLCH2,PLCH2,PLCH2,-0.2536,0.8467700034379959,1.9546208235141111,0.25144477193020226,0.4753863612499525,5.92541432844918,1.225043429732323,2.380340337753296,0.9180986881256104,0.5635399735926848,0.0,0.0,0.4791375733525736,4.5419771498323485,1.8369368441756173,0.17167768444918272,1.5339376856808793,True,0.9483073304213252,0
SKI,SKI,SKI,SKI,0.0918,0.5714168548583984,0.38189979231729665,0.20909483693170788,0.33234784365994846,7.999906670496739,1.1133447253704067,0.5138991475105286,0.21463531255722046,0.3388598151604766,0.0,0.0,0.3389979468357749,1.2706218415814703,0.5353550679564218,0.49382799004342326,1.9282016628675518,True,0.7953485397183673,0
PRKCZ,PRKCZ,PRKCZ,PRKCZ,0.0896,-0.20178675651550293,,,,,,,,,,,,,,,,False,0.5361587827212936,0
GNB1,GNB1,GNB1,GNB1,0.2515,0.3637050986289978,1.5404074904802867,1.7331032175634586,0.14321898951459533,19.91609081000032,0.15762782505816886,0.24986574053764343,1.651651382446289,0.21699178025874558,0.0,0.0,0.4891400248024316,0.6934704493250915,6.610092443638834,1.1313374364492157,3.877099911272226,True,0.6939178135059383,0
SLC35E2B,SLC35E2B,SLC35E2B,SLC35E2B,-0.0182,-0.032300472259521484,,,,,,,,,,,,,,,,False,0.2261210490928105,0
MMP23B,MMP23B,MMP23B,MMP23B,-0.0234,-0.3967602252960205,,,,,,,,,,,,,,,,False,0.24806612603056635,0
MIB2,MIB2,MIB2,MIB2,-0.0728,0.3156203031539917,0.16619816011225316,0.45758845772543855,0.23315974313304513,14.51590940060547,0.7401380775868893,0.1167595311999321,0.21257314085960388,0.25322728640597986,0.0,0.0,0.40438370353432596,0.33144184564134344,0.5529527090698609,0.758423233481866,3.4103124871824706,True,0.610338487254384,0
ENSGALG00000001483.6,ENSGALG00000001483.6,ENSGALG00000001483.6,ENSGALG00000001483.6,0.0821,-0.018870234489440918,,,,,,,,,,,,,,,,False,0.3621262804824335,0
SSU72,SSU72,SSU72,SSU72,0.0177,-0.2984732389450073,,,,,,,,,,,,,,,,False,0.2536697211867524,0
CCNL2,CCNL2,CCNL2,CCNL2,-0.067,0.039421021938323975,0.190944750889672,0.9073135371644205,0.18022389387908805,12.41586456101048,0.3347082703560591,0.06614165008068085,0.21786485612392426,0.22507528960644915,0.0,0.0,0.2669245425393393,0.19556464695590423,0.8171682738024613,1.0033894240259493,3.267362147477805,True,0.337948794175411,0
AURKAIP1,AURKAIP1,AURKAIP1,AURKAIP1,0.0934,0.03521132469177246,0.35944701779898564,3.9240810112451605,0.26171882168915295,6.642754893805465,0.06239795163273812,0.026553597301244736,0.2010735124349594,0.20490994781979946,0.0,0.0,0.3367828405876081,0.08359175620224533,0.7061555720223435,1.3132717200227848,1.8378252583159842,True,0.22215092563419125,0
DVL1,DVL1,DVL1,DVL1,-0.0014,-0.0022965669631958008,,,,,,,,,,,,,,,,False,0.38246381273694136,0
INTS11,INTS11,INTS11,INTS11,0.0769,-0.1294189691543579,,,,,,,,,,,,,,,,False,0.11213424118092345,0
ENSGALG00000001701.6,ENSGALG00000001701.6,ENSGALG00000001701.6,ENSGALG00000001701.6,0.0177,-0.3514833450317383,,,,,,,,,,,,,,,,False,0.08488371346619623,0
UBE2J2,UBE2J2,UBE2J2,UBE2J2,0.0548,-0.01747727394104004,,,,,,,,,,,,,,,,False,0.13924179236507725,0
SDF4,SDF4,SDF4,SDF4,0.0258,-0.12560570240020752,,,,,,,,,,,,,,,,False,0.010444999127843906,0
NOC2L,NOC2L,NOC2L,NOC2L,0.0668,-0.32719886302948,,,,,,,,,,,,,,,,False,0.1489946349403423,0
RERE,RERE,RERE,RERE,-0.0674,0.13307344913482666,0.6312788971540937,0.26484588198878467,0.2515018300719925,14.33739216801131,0.5212321275472641,0.47301387786865234,0.428789883852005,0.33644901634781293,0.0,0.0,0.3799946256536969,1.579508742809308,1.2296520821621706,0.5055533538054807,3.422767593440458,True,0.7004039297451252,0
ENO1,ENO1,ENO1,ENO1,0.0762,-0.38875389099121094,,,,,,,,,,,,,,,,False,0.09788113385648387,0
GPR157,GPR157,GPR157,GPR157,-0.0196,-0.2806609869003296,,,,,,,,,,,,,,,,False,0.2840417088045346,0
SPSB1,SPSB1,SPSB1,SPSB1,0.0035,-0.2005605697631836,,,,,,,,,,,,,,,,False,0.22401067007693076,0
SLC25A33,SLC25A33,SLC25A33,SLC25A33,0.0249,-0.14383625984191895,,,,,,,,,,,,,,,,False,0.17544201925321457,0
ENSGALG00000002527.5,ENSGALG00000002527.5,ENSGALG00000002527.5,ENSGALG00000002527.5,-0.0026,-1.6860129833221436,,,,,,,,,,,,,,,,False,0.1794250943061493,0
PIK3CD,PIK3CD,PIK3CD,PIK3CD,-0.0849,0.5079423189163208,0.2207792056480422,0.2524058000878105,0.30579976618969773,9.576885502959632,3.1084782510995868,0.3128651976585388,0.15852215886116028,0.3464264554134362,0.0,0.0,0.37944429842860583,0.7552207026343419,0.5008205410317872,0.40956014188074785,2.0085924517608253,True,0.7188071458706515,23
CLSTN1,CLSTN1,CLSTN1,CLSTN1,-0.2798,0.7265113294124603,25.258639015275232,15.345468331180504,0.627487368028524,10.145000162726246,0.01815836409106851,0.425210177898407,11.064422607421875,0.4992635755646647,0.0,0.0,0.49912482416043086,1.1088060314036372,35.998865649617954,0.22467458022470574,1.61493722995424,False,0.8789755253494208,0
LZIC,LZIC,LZIC,LZIC,0.0424,-0.20430243015289307,,,,,,,,,,,,,,,,False,0.2842364660392614,0
UBE4B,UBE4B,UBE4B,UBE4B,-0.0091,-0.27324366569519043,,,,,,,,,,,,,,,,False,0.1846672976268206,0
KIF1B,KIF1B,KIF1B,KIF1B,-0.0494,-0.9929162263870239,,,,,,,,,,,,,,,,False,0.17626884299570153,0
PGD,PGD,PGD,PGD,0.0972,-0.03134191036224365,,,,,,,,,,,,,,,,False,0.1496622212653297,0
CASZ1,CASZ1,CASZ1,CASZ1,-0.0844,0.34178590774536133,0.13041643922796664,0.03531171342516881,0.1361696317061757,16.7635215391066,7.877750630378724,1.2732046842575073,0.2177833914756775,0.2662117338454989,0.0,0.0,0.33751110036573284,3.4964135105445298,0.5821353462444425,0.7845117388671033,4.613371776384092,True,0.8049896682023969,0
TARDBP,TARDBP,TARDBP,TARDBP,0.0289,-0.0495455265045166,,,,,,,,,,,,,,,,False,0.030783853798625502,0
MASP2,MASP2,MASP2,MASP2,-0.0042,-0.5396203994750977,,,,,,,,,,,,,,,,False,0.1549534313364705,0
SRM,SRM,SRM,SRM,0.0349,-0.011293888092041016,,,,,,,,,,,,,,,,False,0.1976078639821703,0
EXOSC10,EXOSC10,EXOSC10,EXOSC10,0.0119,-0.04548513889312744,,,,,,,,,,,,,,,,False,0.08975041760625423,0
MTOR,MTOR,MTOR,MTOR,0.044,-0.6200351715087891,,,,,,,,,,,,,,,,False,0.05888687529219815,0
PLEKHM2,PLEKHM2,PLEKHM2,PLEKHM2,-0.0043,-0.03534126281738281,,,,,,,,,,,,,,,,False,0.11811579381951848,0
FBXO42,FBXO42,FBXO42,FBXO42,0.0435,-0.3743208646774292,,,,,,,,,,,,,,,,False,0.09769419067409006,0
SZRD1,SZRD1,SZRD1,SZRD1,-0.0054,-0.06979930400848389,,,,,,,,,,,,,,,,False,0.12682191069959287,0
MRTO4,MRTO4,MRTO4,MRTO4,0.0304,0.006577253341674805,,,,,,,,,,,,,,,,False,0.06758914436003555,0
AKR7L,AKR7L,AKR7L,AKR7L,0.0428,-0.005485057830810547,,,,,,,,,,,,,,,,False,0.10249583905885108,0
CAPZB,CAPZB,CAPZB,CAPZB,0.1078,-0.08183836936950684,,,,,,,,,,,,,,,,False,0.23461707286508096,0
MINOS1,MINOS1,MINOS1,MINOS1,0.1785,-0.39449381828308105,,,,,,,,,,,,,,,,False,0.0,0
TMCO4,TMCO4,TMCO4,TMCO4,0.0125,-0.5428202152252197,,,,,,,,,,,,,,,,False,0.13128126673191665,0
LRRC38,LRRC38,LRRC38,LRRC38,0.0152,-0.2648411989212036,,,,,,,,,,,,,,,,False,0.148771154971056,0
ENSGALG00000021598.5,ENSGALG00000021598.5,ENSGALG00000021598.5,ENSGALG00000021598.5,-0.0407,0.13650500774383545,0.6512887252377894,8.22884774665082,0.3232786342261718,4.875714542774021,0.09703540056943893,0.02246742695569992,0.33573076128959656,0.17481409424131628,0.0,0.0,0.4517110026380401,0.0695881804825668,0.8482163576328934,1.066359797414462,1.8159286155013785,True,0.33461180256524337,0
MFN2,MFN2,MFN2,MFN2,0.0302,-0.28891658782958984,,,,,,,,,,,,,,,,False,0.14704940965227556,0
PLOD1,PLOD1,PLOD1,PLOD1,0.0224,-0.30316162109375,,,,,,,,,,,,,,,,False,0.02052118246379359,0
CLCN6,CLCN6,CLCN6,CLCN6,-0.0302,-0.07168138027191162,,,,,,,,,,,,,,,,False,0.19564530442471167,0
MTHFR,MTHFR,MTHFR,MTHFR,-0.0432,0.07533770799636841,0.21252906649623526,1.0095640920141802,0.18001305572845272,5.209412126916702,1.4961759924888611,0.1021416112780571,0.11264293640851974,0.09113431152933896,0.0,0.0,0.38086446491019715,0.38229772031475634,0.42862424806788046,0.57512215363771,1.1899939997790976,True,0.5130894183398984,0
DRAXIN,DRAXIN,DRAXIN,DRAXIN,-0.0593,0.3475637435913086,0.7399454700785967,6.077676096908449,0.3019513966589937,3.414909534191456,0.21778567448258399,0.04643616825342178,0.2902451455593109,0.2101450784469948,0.0,0.0,0.4042225182712608,0.13353281129773975,0.7999383502254456,0.9108787617860182,1.045419925624878,True,0.6512007924411717,0
DISP3,DISP3,DISP3,DISP3,-0.0333,0.10066306591033936,0.08982222394849622,0.723857284054044,0.24222902229604223,7.670114600356569,0.6503616288304328,0.04350585117936134,0.08194620907306671,0.21724963944457015,0.0,0.0,0.23760893622198292,0.12948219141882736,0.2142956635738113,0.9104079337327067,2.230393239304619,True,0.4429226960642157,0
EPHB2,EPHB2,EPHB2,EPHB2,0.084,0.4615735411643982,0.11881262770028725,0.24505570660398845,0.2214626096309759,13.379596313001251,1.3294840356707571,0.15076105296611786,0.15280403196811676,0.2215218300540959,0.0,0.0,0.4286905648890747,0.5697216141188933,0.4428738021725339,0.9976792715484439,3.742097794412743,True,0.7108989779965654,0
PPIH,PPIH,PPIH,PPIH,0.1019,-0.010397672653198242,,,,,,,,,,,,,,,,False,0.18104972545637601,0
HP1BP3,HP1BP3,HP1BP3,HP1BP3,0.1711,0.25844818353652954,0.6078323808706708,2.2480581128253756,0.19423518254024422,12.335844416376334,0.21577171236276627,0.09440506994724274,0.6562843918800354,0.22236600981903,0.0,0.0,0.4687541904269513,0.25651158729880597,2.48042388825581,1.041596872218379,2.7831186827718817,True,0.4312637631193385,15
EIF4G3,EIF4G3,EIF4G3,EIF4G3,0.0647,-0.10492777824401855,,,,,,,,,,,,,,,,False,0.26548422295848034,0
KAZN,KAZN,KAZN,KAZN,0.1567,0.779266282916069,0.6421978008771942,0.3767047609826692,0.5989057156549661,4.807094583840648,1.000777381360531,0.29147905111312866,0.13434027135372162,0.14055952105138206,0.0,0.0,0.4915957038361529,1.4418217080511189,0.5592356670872662,1.177305188060976,1.1638004991618833,True,0.6657858068776751,0
CHD5,CHD5,CHD5,CHD5,-0.0565,-0.1124488115310669,,,,,,,,,,,,,,,,False,0.3800652817760192,0
CDC42,CDC42,CDC42,CDC42,0.0593,-2.2273097038269043,,,,,,,,,,,,,,,,False,0.18584296246817225,0
ENSGALG00000021676.6,ENSGALG00000021676.6,ENSGALG00000021676.6,ENSGALG00000021676.6,0.0479,-0.19754326343536377,,,,,,,,,,,,,,,,False,0.10535199853627236,0
ENSGALG00000001136.6,ENSGALG00000001136.6,ENSGALG00000001136.6,ENSGALG00000001136.6,0.234,0.4862208962440491,,,,,,,,,,,,,,,,False,0.7058726411777958,0
VAMP3,VAMP3,VAMP3,VAMP3,0.0417,-0.07753515243530273,,,,,,,,,,,,,,,,False,0.025290629484094326,0
DDOST,DDOST,DDOST,DDOST,0.0162,-0.04716670513153076,,,,,,,,,,,,,,,,False,0.0,0
ZBTB40,ZBTB40,ZBTB40,ZBTB40,0.0194,-0.9759620428085327,,,,,,,,,,,,,,,,False,0.1221721535779418,0
RER1,RER1,RER1,RER1,0.0543,-0.15964186191558838,,,,,,,,,,,,,,,,False,0.042897447851680766,0
ENSGALG00000001081.7,ENSGALG00000001081.7,ENSGALG00000001081.7,ENSGALG00000001081.7,-0.0056,0.06599205732345581,0.040362895366283694,0.42687838865480243,0.22283521249523894,5.424898771758797,0.8846634248892467,0.031594615429639816,0.03020785003900528,0.1005303114126681,0.0,0.0,0.32359265926625813,0.11968234367065282,0.08893239848187258,2.502451767444491,2.015788970940642,True,0.3794131369787553,18
WRAP73,WRAP73,WRAP73,WRAP73,0.0237,0.07520389556884766,0.1427688446550215,1.1088378928779108,0.235478555951623,8.987351324824461,0.3789859302341938,0.04226264730095863,0.13660597801208496,0.2212250433425662,0.0,0.0,0.29061385728337963,0.13248857100468486,0.4148225717985168,1.0439746339209632,2.623538562146194,True,0.3710127846803424,0
CENPS,CENPS,CENPS,CENPS,0.296,0.29242175817489624,0.8863359513228479,8.47267560973163,0.40544117320634054,5.94359730822139,0.07079277489334343,0.029735058546066284,0.6394950151443481,0.24462393664501558,0.0,0.0,0.4736749067672702,0.09222846527688613,1.3182045452714224,0.6090931044061498,2.1757099443659875,True,0.5337196938908355,0
ENSGALG00000027002.3,ENSGALG00000027002.3,ENSGALG00000027002.3,ENSGALG00000027002.3,0.2148,0.7208771705627441,16.492478803422866,36.74396309097822,0.42178503815870305,4.458119942863441,0.01575754181947559,0.0976523905992508,10.56619930267334,0.4085786305068528,0.0,0.0,0.4968363579425211,0.2789911856585898,22.766853189802376,0.3132864500837474,2.7072794390841626,False,0.7943774370150752,0
PHF13,PHF13,PHF13,PHF13,0.0006,0.004473984241485596,,,,,,,,,,,,,,,,False,0.09510119051229828,0
ENSGALG00000025800.3,ENSGALG00000025800.3,ENSGALG00000025800.3,ENSGALG00000025800.3,-0.018,-0.771652102470398,,,,,,,,,,,,,,,,False,0.27665760944353324,0
NOL9,NOL9,NOL9,NOL9,-0.0194,-0.023652076721191406,,,,,,,,,,,,,,,,False,0.1480444633507911,0
C1orf159,C1orf159,C1orf159,C1orf159,0.0295,0.36852478981018066,0.12814332606143655,1.1009510760278833,0.30217926282236945,7.0315832841670804,0.3938266800343991,0.03383246064186096,0.09320907294750214,0.20071828599595315,0.0,0.0,0.3631010659478814,0.10607850265197279,0.270999802549466,1.1358113219507102,2.264075419943367,True,0.4991157522618488,0
PLEKHG5,PLEKHG5,PLEKHG5,PLEKHG5,-0.1834,0.454365074634552,0.9230865543197058,4.968662879842237,0.4964114644819827,3.538638030786636,0.07184858333319427,0.05002954229712486,0.3290107846260071,0.22743467294525269,0.0,0.0,0.4385909468230155,0.16446819224069706,0.8100762297881061,1.0162719363397987,1.2605346064219098,True,0.7345275041935255,0
ENSGALG00000039525.3,ENSGALG00000039525.3,ENSGALG00000039525.3,ENSGALG00000039525.3,-0.0012,-0.7279187440872192,,,,,,,,,,,,,,,,False,0.20647742349703033,0
KCNAB2,KCNAB2,KCNAB2,KCNAB2,-0.0228,-0.0797196626663208,,,,,,,,,,,,,,,,False,0.26144688310236397,0
IGSF21,IGSF21,IGSF21,IGSF21,-0.0302,0.40649062395095825,0.2902643442158112,0.32960417089113564,0.25178697954277923,14.673600304447374,1.1854476417601107,0.31232091784477234,0.3550156354904175,0.3027426064640318,0.0,0.0,0.40020834891222606,0.8706524497230431,0.8726566085945173,0.5900701242725516,3.2762520324799613,True,0.7933212936737779,0
ZMYND12,ZMYND12,ZMYND12,ZMYND12,-0.0027,-0.14667212963104248,,,,,,,,,,,,,,,,False,0.27921777274342374,0
AGRN,AGRN,AGRN,AGRN,0.0859,0.7202489376068115,4.724024152721695,5.408462350375653,0.6461167272006502,9.60445392701314,0.07037677947431803,0.14088676869869232,1.086026906967163,0.21742656848526642,0.0,0.0,0.49843305024357376,0.6192991441846698,4.684460791341703,0.5995923614999932,1.357398120471455,True,0.5559771453067649,0
ENSGALG00000035017.3,ENSGALG00000035017.3,ENSGALG00000035017.3,ENSGALG00000035017.3,0.0885,0.08520770072937012,0.2796828966621195,1.89556654804582,0.3341077567740014,5.890597508310068,0.3548457489907741,0.03287174180150032,0.15794558823108673,0.14590106954986318,0.0,0.0,0.474788493562498,0.09803537191465331,0.6746949272326612,0.9452141115577699,2.097352442981579,True,0.32063955987194087,0
EMC1,EMC1,EMC1,EMC1,-0.0125,-0.08828175067901611,,,,,,,,,,,,,,,,False,0.0,0
TMEM240,TMEM240,TMEM240,TMEM240,0.048,0.41513413190841675,0.28781607270609394,2.976316098926115,0.34928531447240924,4.450101531617894,0.17835611768066878,0.022647812962532043,0.1799953728914261,0.21467074347116832,0.0,0.0,0.3927165408926463,0.06423919604542595,0.422103243157396,0.7938094285449122,2.28880721634895,True,0.4899929349624756,0
SLC2A1,SLC2A1,SLC2A1,SLC2A1,0.2037,0.3697797656059265,4.480217469509562,23.469077725203903,0.49793110852017325,12.567120980008847,0.0292085033096373,0.05234428495168686,2.7284579277038574,0.2917100441939993,0.0,0.0,0.49289821455908095,0.15897070378733702,6.750633557230747,0.414915188601754,1.9394241827938368,False,0.4553439403933907,0
PINK1,PINK1,PINK1,PINK1,-0.0102,-0.06910932064056396,,,,,,,,,,,,,,,,False,0.004998976489536919,0
MRPS16,MRPS16,MRPS16,MRPS16,0.0404,-0.2752944231033325,,,,,,,,,,,,,,,,False,0.1603180943808435,0
ENSGALG00000039329.2,ENSGALG00000039329.2,ENSGALG00000039329.2,ENSGALG00000039329.2,0.0016,-0.12805700302124023,,,,,,,,,,,,,,,,False,0.1697917405437162,0
DFFB,DFFB,DFFB,DFFB,0.0337,-0.23326170444488525,,,,,,,,,,,,,,,,False,0.21291532851568892,0
ENSGALG00000030096.2,ENSGALG00000030096.2,ENSGALG00000030096.2,ENSGALG00000030096.2,-0.0149,-1.0351603031158447,,,,,,,,,,,,,,,,False,0.1465045352723606,0
NBL1,NBL1,NBL1,NBL1,0.1032,0.24033403396606445,0.9739066746543802,7.368262297756976,0.42322587895870556,5.495470912314057,0.03411338416859507,0.03358827903866768,0.4652268588542938,0.29186914695851374,0.0,0.0,0.4339603454193591,0.10001617040881487,1.0670904214975647,0.597231655247377,1.7902868885849712,True,0.5262960558666828,23
FBXO2,FBXO2,FBXO2,FBXO2,-0.0005,0.16941040754318237,0.3221511192685803,3.2734787123190343,0.27410359016298635,3.339012323121196,0.3067119191586971,0.03574492037296295,0.12848791480064392,0.06430249148383367,0.0,0.0,0.43694118582574376,0.13792887190491138,0.3572290191780133,1.427697235447551,0.9882821084297488,True,0.6097465894037242,0
VPS13D,VPS13D,VPS13D,VPS13D,-0.035,-0.11782324314117432,,,,,,,,,,,,,,,,False,0.37963484591189595,0
PARK7,PARK7,PARK7,PARK7,0.0424,-0.06819462776184082,,,,,,,,,,,,,,,,False,0.0,0
ALDH4A1,ALDH4A1,ALDH4A1,ALDH4A1,0.0946,0.04862946271896362,0.1217748991339383,1.804150544907894,0.2721675749546366,3.094867534840127,0.1844137110561132,0.011912373825907707,0.0610431469976902,0.1476736185582347,0.0,0.0,0.1280492955082413,0.04337360667018337,0.18786840752602135,0.980165284502708,2.434551901480376,True,0.28192253583052435,0
NADK,NADK,NADK,NADK,0.0769,-0.15418469905853271,,,,,,,,,,,,,,,,False,0.1695591576476219,0
SAMD11,SAMD11,SAMD11,SAMD11,-0.0867,0.3981221318244934,0.7765110862930836,1.173404715022283,0.6245298922621151,8.992711032828659,0.2916519668698311,0.19742025434970856,0.31476014852523804,0.2875651242999094,0.0,0.0,0.4396619717777629,0.6504565592212952,0.8329399661321578,0.6445626436684125,1.3116340412933796,True,0.7279543883339686,0
